ID,Name,Dribbling,BallControl,Acceleration,Balance,Stamina,Strength,Vision,Release Clause
243538,K. Letica,14,17,30,27,18,71,36,6
52306,C. Brunt,67,75,54,61,60,69,73,4
227667,I. Mbenza,73,70,85,60,65,74,60,
228179,A. Castro,72,71,75,68,71,67,71,7
185427,O. Nyland,21,23,47,53,33,71,28,5
188499,M. Iori,62,72,71,71,79,76,76,2
203604,D. Pavelka,67,76,61,64,76,73,65,7
163156,R. Keogh,63,58,63,59,76,76,41,4
230484,Adrián Burnabão,75,75,53,74,64,58,76,3
187988,F. Sammaritano,73,74,72,93,70,43,76,5
202069,J. Fernández,69,70,87,83,85,54,71,4
223573,Munir,19,31,43,42,49,79,40,4
214358,J. Nieto,69,74,74,72,84,75,75,
221014,Carlos Fernández,73,71,54,55,69,72,60,
232278,S. Mosquera,75,72,83,72,75,63,67,8
187478,J. Pereira,54,53,46,53,70,82,50,4
230231,Jorge Carvallinho,47,65,61,38,72,84,48,2
180823,R. Řezník,68,69,71,70,71,64,51,5
179544,Y. Mulumbu,69,74,60,73,71,72,68,4
189272,A. Esswein,75,73,83,63,67,77,59,5
222041,L. Boyé,80,81,75,69,68,78,71,12
210010,J. van Overeem,74,76,74,76,75,55,75,6
225114,M. Mahi,78,77,77,70,69,66,66,6
233306,D. Henderson,13,32,51,56,34,60,33,
188762,I. Lewczuk,60,63,49,64,65,82,60,2
191066,F. Kroos,69,73,66,68,73,71,68,5
202331,F. Quignon,67,71,72,62,81,73,75,6
188763,D. N'Dinga,59,64,70,69,87,74,66,5
192091,Welinton,41,52,53,61,73,80,52,5
209756,L. Jiménez,55,55,68,53,75,79,44,4
211292,N. Mushekwi,56,63,70,56,71,83,60,7
238940,J. Jugas,43,55,63,46,68,83,51,8
199517,Claiton,45,58,52,54,53,89,28,2
190557,G. Zusi,70,69,69,78,92,68,75,3
219998,J. Mauri,77,78,77,93,74,33,72,8
215135,L. Sigali,34,58,67,61,52,74,32,3
215391,I. Seck,53,65,33,34,90,91,66,4
241247,Su Boyang,10,17,29,57,20,53,47,5
199776,L. Caldirola,59,65,52,53,53,79,57,5
203872,G. Hauche,74,75,89,75,73,61,68,4
209504,B. Hrgota,76,72,76,64,66,64,61,7
210784,D. Morales,81,79,74,74,64,69,76,4
176992,M. Milligan,62,66,68,70,82,79,73,3
189536,D. Čop,68,73,66,59,73,68,66,
214369,A. Andrade,75,73,78,68,79,62,70,
220513,F. Ricci,77,76,80,74,60,39,69,
231777,A. Ömür,77,77,77,89,65,34,72,9
176481,M. Erdinç,67,70,68,74,73,75,69,
232546,D. Zabala,72,74,75,74,71,78,73,5
233314,R. Canouse,62,71,68,71,75,77,60,7
199779,A. Hoffmann,51,62,52,56,52,78,55,6
203875,J. Mattheij,42,61,36,59,74,84,40,5
223332,M. Sprocati,77,75,73,73,55,68,66,
167524,J. Torres Nilo,64,65,74,58,82,83,50,4
187492,D. Kombarov,74,78,75,72,85,59,77,4
199781,R. Métanire,64,70,78,71,88,72,59,5
210533,João Schmidt,72,76,55,60,68,71,66,
218981,H. Palacios,63,57,88,68,92,72,65,5
158309,Gao Lin,66,65,75,67,73,79,75,5
181349,A. Gerndt,71,72,80,59,77,72,70,4
239718,H. Bandé,77,72,83,74,70,62,64,9
52326,E. Jakupović,11,22,43,45,31,62,52,3
184422,L. Ardente,11,13,25,16,14,69,50,616K
211815,S. Koç,75,74,84,85,68,70,62,6
203368,E. Andersen,70,70,82,66,71,65,73,5
215144,E. Insúa,66,67,71,65,83,70,60,7
219496,Simy,58,57,54,36,63,89,46,7
189288,G. Angella,48,56,39,34,50,73,48,
207465,Felipe,70,70,71,73,89,67,70,5
223593,J. Correa,71,75,66,50,76,79,54,6
48745,F. Coloccini,58,65,53,59,54,78,48,638K
190569,S. Frei,18,26,43,58,30,70,50,3
173162,F. Ceravolo,74,75,75,71,65,75,59,5
239210,F. Eboa Eboa,49,62,68,67,67,73,38,8
237419,A. Abedzadeh,10,15,30,36,21,60,47,6
213613,S. Gustafson,71,75,67,61,67,71,72,7
222573,A. Tello,75,75,87,65,87,82,62,9
178029,O. Hurmacı,78,75,69,76,74,65,70,5
188269,R. Gutiérrez,65,72,66,59,63,74,58,2
205934,N. Murru,66,68,76,71,78,66,40,6
212591,W. Zimmerman,42,63,51,38,76,83,37,5
224367,G. Lanaro,40,56,41,37,77,90,35,3
192367,I. Canuto,54,60,46,71,71,83,48,3
29552,S. Nakamura,70,76,32,69,45,65,74,
185200,Vasco Fernandes,60,67,67,69,80,73,48,4
205425,Luís Leal,65,69,75,74,68,75,61,4
142705,M. González,75,75,64,75,66,70,73,2
214129,J. Barreiro,50,50,70,67,77,76,29,
230257,Clayton Fildeiras,72,75,66,75,80,66,72,3
236401,N. Mazraoui,74,75,77,54,86,60,66,6
200818,Bruno Uvini,46,58,31,40,60,88,52,5
213106,R. Sigurjónsson,70,73,68,80,93,81,73,5
217714,P. Arriola,74,70,84,79,84,53,70,7
226162,E. Buendía,73,76,69,83,61,59,73,9
163186,G. Gillet,68,73,62,54,73,78,70,2
192114,A. Briseño,55,61,67,64,76,74,47,8
213619,S. Sáez,71,68,68,64,70,78,48,3
215155,F. Zuqui,75,72,64,75,79,70,69,6
163187,R. Lamah,72,70,85,70,78,73,65,4
230516,Paulao Junqueiras,63,67,33,30,52,92,57,5
234100,G. Escobar,71,70,82,79,83,72,59,7
239732,S. Żurkowski,66,70,78,78,92,82,72,9
185204,Diego Ângelo,50,58,36,32,69,86,51,4
189300,M. Johansson,74,72,84,78,86,54,43,7
202101,O. John,78,76,79,71,51,67,71,7
207733,Filipe Augusto,75,72,67,67,72,69,70,
215157,F. Lértora,62,73,64,54,77,74,63,5
229749,A. Barboza,51,59,44,36,61,77,33,
205686,T. Savanier,71,72,78,86,78,56,75,8
215414,Daniel Guimarães,14,21,39,39,28,56,16,4
219510,E. Ofori,75,76,75,92,73,59,72,
234870,E. Karaca,76,76,84,94,75,39,68,6
183414,D. Di Gennaro,71,75,69,72,63,65,73,
198264,B. Ketkeophomphone,73,74,75,70,54,55,70,6
210296,A. Henríquez,69,68,73,73,64,61,60,6
215160,F. Angileri,75,68,77,71,84,77,67,6
177528,A. Matri,64,71,67,66,56,77,60,3
214393,D. Banguero,71,70,69,49,86,81,61,3
230521,Nilsito Vilela,73,75,82,71,62,73,55,6
178297,Canella,61,67,70,69,73,74,55,4
186745,M. Pérez García,77,76,81,91,69,48,77,3
199290,A. Khubulov,79,74,77,71,73,58,69,6
178042,A. Costa,59,62,67,60,65,73,34,3
202107,A. Morales,68,73,75,71,87,68,73,6
208251,S. Longo,71,72,74,64,65,76,62,
234875,L. Höler,67,66,67,67,78,75,54,8
173179,Torrejón,48,52,37,44,58,81,51,3
189819,Rogerinho,78,75,83,78,62,58,71,5
221820,Zhang Xizhe,74,70,71,77,62,53,73,7
186748,Vítor Gomes,71,74,55,59,68,75,73,6
188540,R. van La Parra,82,78,79,75,63,66,62,6
193148,V. Le Goff,70,71,73,71,80,62,63,4
207997,Albentosa,32,54,31,30,65,91,35,
220029,S. Khaoui,74,75,72,69,66,49,71,
168317,H. Goitom,68,74,56,45,62,89,73,3
16254,T. Howard,13,29,49,50,26,74,57,305K
164478,C. Obasi,75,74,68,57,62,72,60,3
234622,G. Fofana,70,72,61,57,73,80,69,7
203903,L. Andersen,77,78,79,70,73,64,75,
210303,D. Linsmayer,62,69,66,64,91,75,66,5
211327,M. Goicoechea,14,18,47,46,37,66,27,4
216191,Dankler,48,57,59,53,67,86,39,7
221311,J. Arango,74,70,76,67,63,71,73,6
223615,C. Chimino,61,64,78,63,86,67,48,3
225151,A. Traoré,75,75,67,66,65,66,74,8
161663,S. Viera,7,24,41,51,28,60,52,1
184703,L. Montes,67,70,67,87,75,59,76,4
215168,J. Garro,72,72,80,65,74,74,69,6
233600,A. Warda,76,71,80,77,61,42,66,9
172672,Varela,75,72,75,72,55,76,67,4
239744,M. Cuisance,75,74,79,74,64,47,76,13
191104,J. Mercier,66,74,65,63,37,80,75,638K
133249,E. Hallfreðsson,74,75,62,69,54,77,72,3
199809,T. Sušić,75,76,66,59,61,72,70,6
203393,E. Gnahoré,74,74,68,64,72,81,69,
177537,N. Bertolo,76,72,65,68,66,68,74,4
192129,K. Nordfeldt,14,24,55,46,33,74,34,5
207746,S. Yago,68,68,66,74,76,74,51,7
230530,Hugo Rubiães,67,71,76,66,67,67,54,2
204163,J. Okore,57,61,73,57,76,88,59,5
223875,Y. Bammou,73,74,65,51,66,74,64,8
201093,N. Powell,71,73,72,75,70,64,72,8
187013,O. Alanís,57,66,36,48,68,70,56,4
230278,Carleto Costinha,71,74,88,81,63,44,70,6
173703,R. Williams,66,62,61,57,74,82,68,4
192647,G. Charbonnier,70,72,34,61,60,85,69,5
204936,J. Egan,55,62,65,70,75,81,38,7
221832,L. Olaza,68,73,73,80,75,65,64,
200073,M. Kosanović,57,64,50,46,66,84,58,5
215177,F. Cerro,67,70,72,63,89,80,66,4
163209,S. Naismith,68,70,74,67,78,76,76,
230281,Mauro Riboas,71,75,67,70,46,53,77,6
204682,Rafael Lopes,64,67,67,65,81,77,51,8
146059,David García,49,68,55,60,68,76,39,680K
219787,A. Mosquera,44,59,76,55,74,76,53,5
228747,O. Idrissi,81,77,84,71,66,66,61,7
182411,Yu Hanchao,72,70,75,78,89,68,69,6
200588,Hong Jeong Ho,49,58,77,59,72,76,59,
193420,M. Schmiedebach,69,70,72,86,76,65,69,
208015,S. Badji,56,60,68,63,83,78,64,5
214671,R. Gómez,74,71,83,90,88,34,58,
240271,D. Limnios,77,73,80,77,66,56,71,11
186511,René,14,19,51,60,24,67,28,2
220048,S. Scuffet,13,21,50,45,40,65,33,8
221584,J. Rinne,16,20,46,33,28,63,60,4
237456,L. Agbenyenu,71,69,78,75,78,65,53,9
238224,Marcão,64,69,68,48,74,85,40,6
197777,J. Sala,70,72,71,71,73,71,66,5
199313,A. Bamba,61,69,80,66,81,72,58,5
210321,R. Quioto,73,69,81,70,69,65,68,5
230289,Santi da Bruma,74,75,87,88,80,42,68,3
235410,Y. En-Nesyri,74,72,75,44,64,64,49,10
192658,S. Jung,71,74,71,75,47,66,64,4
201363,R. Matos,79,79,75,76,71,66,60,
230291,Thiago Alminxa,75,74,81,68,55,71,53,7
231571,J. Lucumi,76,71,80,73,82,58,64,7
183955,T. Chevalier,73,71,79,79,72,68,68,4
192660,S. Polter,63,67,65,59,73,90,50,6
201877,M. Møller Dæhli,80,80,83,83,64,46,69,7
208277,O. Boumal,72,71,86,76,75,65,68,4
49045,K. Boyd,55,70,40,61,54,88,53,3
193429,Douglas,79,70,78,86,66,54,60,
229526,M. Malyshev,64,70,70,68,80,73,57,8
235926,M. Zaracho,77,72,89,90,73,55,70,13
244374,M. Shaparenko,72,71,59,71,65,50,75,16
190870,J. Boye,54,58,73,61,71,75,51,4
193686,V. Regini,56,64,68,59,69,72,30,4
224151,H. Martín,72,71,78,77,78,47,66,7
203672,C. Galano,70,72,91,92,92,62,67,
230296,Cristian Lodeira,75,72,82,87,63,45,54,7
212889,Josué Sá,63,68,51,57,70,76,34,
215193,L. Menossi,68,72,83,92,86,36,68,6
224921,Adrián Marín,69,73,68,63,62,72,53,10
233113,Aleñá,76,75,78,75,66,63,74,16
235673,D. Maresic,45,54,59,60,73,74,53,7
205210,O. Lewicki,57,66,62,85,82,70,65,5
223898,P. Bernardoni,16,25,31,34,30,46,21,
230298,Walter Silvieiro,63,67,73,61,66,59,61,7
183706,M. Waghorn,67,64,67,72,72,79,64,6
227227,D. Álvarez,77,72,89,75,69,66,66,7
235163,M. Castagnetti,67,70,74,72,88,77,63,5
234396,A. Davies,76,73,92,76,76,69,65,13
181404,L. Mabiala,51,56,40,34,74,88,64,4
206493,Y. Abdelhamid,17,55,50,48,66,82,32,5
214685,P. Rubio,69,70,74,68,81,71,56,
215965,C. Strandberg,67,68,79,50,72,90,59,7
244381,A. Shabanov,23,48,58,50,68,72,28,8
205726,G. Brugman,69,72,74,79,76,59,75,6
230302,Josué da Feira,68,77,70,65,65,53,50,7
189342,C. Pinsoglio,18,22,43,40,34,60,35,4
193182,W. Foderingham,12,28,46,42,34,71,67,5
202399,D. Arias,67,74,67,76,76,64,65,2
225951,D. Bouanga,75,71,79,61,67,68,64,9
233119,M. Olunga,70,71,66,61,71,85,43,6
225696,Murilo,77,76,85,76,64,70,62,9
204193,T. Trybull,63,67,66,70,82,74,63,6
205985,I. Kiese Thelin,65,72,46,45,77,85,72,
229537,T. Cardona,50,61,46,49,80,83,33,6
234913,C. Fassnacht,69,74,79,65,72,68,66,6
189857,Quique,68,65,75,77,67,73,62,5
190113,M. Günok,15,25,55,50,39,71,51,5
201122,T. Kalas,61,64,71,70,74,76,48,7
223138,A. Briançon,45,60,66,64,76,81,65,7
229026,S. Abdullahi,62,68,75,67,82,76,64,7
240034,L. Štetina,41,54,61,33,67,88,44,7
227235,K. Kerschbaumer,67,70,69,71,88,70,75,6
201380,J. Tallo,73,71,67,64,67,76,63,9
214436,P. Díaz,62,67,77,45,76,77,55,7
221860,C. Gruezo,60,70,67,85,78,72,58,6
225701,P. Gallese,19,22,45,57,30,49,59,4
162981,J. Morrison,73,75,60,77,60,61,72,5
237221,J. Foyth,66,69,71,72,65,71,52,14
190629,D. Villalva,78,74,79,91,72,32,69,
239782,B. Acosta,64,68,83,87,84,78,75,7
188070,R. Vargas,74,74,74,72,44,58,69,3
197031,M. Ducksch,64,71,64,62,66,74,53,8
158375,N. Asare,69,71,70,83,77,64,71,3
237223,J. Gressel,69,70,72,64,86,76,72,7
188071,T. Oar,75,70,84,77,73,49,71,4
190887,Fernando Bob,67,71,66,61,71,75,67,4
235176,C. Bernardi,75,73,79,73,71,64,70,5
190633,H. Dalsgaard,66,67,77,66,70,73,58,5
6826,G. Barry,68,76,30,60,47,74,68,808K
142762,J. Bottinelli,45,53,33,65,47,76,41,2
203435,I. Diomandé,67,69,63,65,74,75,58,7
210603,Y. Al Shahrani,67,70,87,73,78,58,61,5
200108,N. Boilesen,67,71,73,67,76,68,61,4
207788,S. Ben Youssef,50,53,61,45,73,85,53,6
215212,G. Sara,20,17,41,53,28,70,45,3
224428,J. Otero,70,70,89,69,76,78,69,10
205998,A. Biyogo Poko,76,74,75,78,87,69,70,8
214190,L. Castellanos,15,23,42,51,25,62,51,2
241070,N. Maraš,51,60,66,56,72,73,46,9
209839,T. Letschert,57,65,69,70,63,81,55,
215215,F. Fontanini,49,50,32,60,71,80,32,5
182959,A. Hruška,13,19,28,44,21,47,19,4
202416,Martos,58,65,63,69,68,64,52,1
209840,J. Jeanvier,44,60,68,60,72,81,37,7
225456,J. Tagueu,72,70,70,74,70,73,55,9
102064,C. Terzi,44,58,32,77,77,77,39,2
204977,I. Piris,66,69,84,75,75,64,46,
212401,S. Moreira,63,64,70,68,78,62,68,8
213937,Aketxe,70,73,69,82,58,59,71,
179633,S. Rieks,72,74,74,65,70,66,73,4
198067,F. Moubandje,70,71,70,68,78,77,57,5
208564,P. Ankersen,69,70,82,72,87,63,66,3
220084,C. Falletti,77,78,79,77,76,62,66,
229556,Allano,81,77,78,59,70,61,67,10
183220,J. Morávek,75,74,50,72,48,66,72,5
214965,C. Riaño,70,71,77,73,70,74,66,5
171189,Aythami Artiles,50,59,31,56,73,82,39,3
202678,J. Risdon,64,68,78,87,85,79,57,4
206006,E. Alioski,67,68,85,76,82,58,71,7
206518,C. Robinson,74,72,85,65,64,65,71,10
223926,S. Bastien,78,78,78,78,78,53,68,8
234935,João Talocha,65,68,69,67,77,69,37,5
224440,J. Pollersbeck,14,19,24,24,22,63,58,6
188600,M. Abeid,75,74,60,71,68,76,67,7
199353,M. Rzatkowski,73,72,77,85,86,56,70,
234426,Marcão,36,53,59,57,60,75,32,8
201403,Álvaro,69,68,73,70,66,74,60,
226747,B. Perlaza,65,67,48,54,87,85,64,5
234171,R. Sallai,76,75,76,61,58,54,73,9
236987,B. Kamara,62,73,70,69,76,72,62,15
204476,T. Beugelsdijk,41,55,48,32,64,83,42,4
227772,G. Giménez,75,74,55,65,75,85,72,6
166844,K. Lafferty,66,67,67,71,71,80,67,5
241084,L. Díaz,78,68,87,66,74,60,65,9
193468,L. Benito,62,67,78,56,85,72,64,5
199101,Raúl Lizoain,12,15,47,58,41,52,44,4
214717,L. Reyes,68,71,70,76,88,69,67,6
163261,P. Bardsley,66,70,57,62,72,76,59,2
230333,Jonas Damasto,61,57,82,57,86,58,40,2
214718,M. Rodríguez,73,71,92,79,66,64,67,8
220862,J. Hugill,67,67,69,62,84,85,57,
189118,Thiago Cionek,46,56,67,59,62,83,36,3
210879,A. Struna,61,60,65,49,85,93,59,5
188607,R. Salinas,69,70,69,53,78,70,68,4
158144,Salva Sevilla,70,74,44,66,56,62,78,2
236480,Y. Bissouma,75,74,74,76,64,67,72,10
207553,M. Rohdén,68,70,70,73,93,71,68,5
143809,M. Demir,74,73,74,78,67,64,67,8
204226,D. Lezcano,72,73,81,78,77,67,77,5
152514,J. Puncheon,71,74,61,84,58,64,74,5
218050,M. Abarhoun,39,59,48,55,69,75,28,5
200387,W. Owusu,64,58,63,59,85,75,64,5
18115,Rúben Fernandes,47,62,61,60,76,75,52,4
213445,E. López,78,76,76,86,70,48,70,7
223685,O. Rivero,68,69,72,70,74,80,53,7
230341,Joshuando Sá,63,61,71,59,70,72,49,2
239301,L. Martínez,64,67,61,74,65,65,64,7
184518,O. Şişmanoğlu,67,68,72,58,69,74,63,6
214727,A. Zaldívar,68,72,79,66,73,77,58,8
236999,D. Guzman,67,68,64,65,78,68,70,5
212680,J. Jones,77,74,90,90,69,37,62,8
216520,J. Güemez,64,71,69,64,77,86,67,5
230344,Jeff Meirson,56,61,71,66,78,70,66,5
213705,Camacho,75,74,79,80,74,51,64,10
230857,Nuno da Costa,74,75,78,74,63,62,66,8
143306,T. Zengin,8,28,32,49,30,70,30,2
193226,B. Jeannot,65,72,67,65,54,66,57,8
216523,M. Oikonomou,48,53,53,36,61,86,49,8
225995,P. Stojanović,69,68,82,71,75,68,58,9
182731,B. Sarmiento,73,71,82,93,54,57,70,5
187339,J. Hamad,69,72,76,87,80,60,73,4
148684,A. Al Habsi,14,17,41,53,41,64,44,723K
214988,L. Miranda,70,74,79,82,84,60,65,6
204493,R. Holzhauser,73,77,40,42,72,86,72,5
146637,Dani Giménez,14,12,34,41,30,52,50,2
234701,Maycon,69,69,70,76,72,65,76,13
210126,H. Kiyotake,71,73,71,79,71,58,72,4
190670,D. Maroh,40,53,53,56,64,79,46,3
223695,E. Şen,68,72,67,67,63,67,58,5
229071,K. Onisiwo,75,72,75,63,71,78,68,6
232655,S. Juklerød,74,68,87,59,88,73,68,6
229584,P. Stenzel,70,73,63,63,76,60,63,7
237520,M. Camara,71,70,66,62,88,80,60,11
242384,Douglas,71,72,74,64,60,83,41,4
190416,D. Le Tallec,69,70,68,60,69,77,63,6
223697,R. Gosens,74,73,76,66,78,65,64,7
183249,R. Bobadilla,71,70,66,74,65,90,60,4
184273,K. Wolze,71,71,80,77,84,71,70,4
184274,C. Basham,61,53,66,57,83,79,59,5
212947,J. Cabot,79,73,92,90,69,50,52,8
213203,Gonçalo Silva,40,48,60,59,84,73,35,7
214483,C. Arboleda,69,67,86,89,77,31,58,2
217813,G. Lajud,16,21,47,64,37,64,45,5
230869,Unai Simón,12,16,46,47,45,73,31,9
200918,C. Knasmüllner,72,75,78,84,79,65,72,6
215254,L. Lollo,37,55,34,47,40,82,30,3
226518,A. Milić,49,62,42,44,72,77,54,6
233943,Ronaldo Vieira,71,73,77,78,80,79,66,8
203736,S. Bahoken,71,69,79,73,61,75,51,8
231640,Ontiveros,74,75,76,88,64,42,67,9
199897,N. Höfler,64,69,60,64,74,72,64,5
213209,K. Acosta,71,72,80,74,91,68,69,7
176345,Kwoun Sun Tae,14,24,39,51,20,69,64,2
183769,A. Çamdalı,62,67,44,64,75,74,64,2
199386,B. Linssen,73,74,81,83,78,60,67,5
204250,M. Trotta,66,70,65,59,63,74,62,7
206042,J. Dezi,72,74,77,73,93,53,71,7
176346,Choi Chul Soon,65,66,77,78,75,72,67,3
216283,Danilo,74,72,77,82,75,66,55,5
238555,J. Savarino,78,74,85,81,79,57,69,9
186331,M. Zeman,77,73,87,88,72,34,65,7
189403,N. Baker,26,48,51,48,62,83,27,6
209372,M. Saymak,72,73,75,87,74,49,74,8
176348,Yeom Ki Hun,71,72,67,70,70,77,77,2
189148,J. Murphy,75,72,78,75,78,68,65,6
192732,E. Prib,73,73,73,74,63,67,70,6
213725,L. Phiri,72,74,75,76,75,69,68,9
217565,Jubal,51,63,55,53,76,74,32,7
222429,A. Cubas,63,69,76,90,86,33,61,6
220638,Luismi,53,65,61,66,75,83,64,8
223198,A. Adnan,77,73,76,60,82,76,60,
231390,Diogo Gonçalves,77,75,79,76,72,65,71,
183518,Rui Fonte,66,74,66,66,69,61,69,
190430,J. Bennett,67,69,74,69,69,65,59,5
200159,S. Ortega,20,39,49,54,27,73,45,5
155871,B. Białkowski,14,18,42,49,39,69,47,4
242143,Ricardo Ryller,69,72,65,59,65,69,70,9
194015,J. Börner,55,56,61,57,72,82,46,4
183520,Fran Mérida,70,72,66,70,73,74,73,5
145889,Tito,65,69,68,79,69,63,58,4
229857,S. Sensi,73,78,68,87,69,64,79,6
194017,A. Weimann,68,70,85,61,81,62,63,7
199651,Fernando Canesín,75,73,83,76,76,53,74,6
208099,I. Runje,24,54,40,39,68,90,41,4
221923,Vigaray,71,67,74,63,73,67,49,8
224739,P. Olayinka,74,69,77,66,91,70,65,11
216036,R. Delgado,76,69,70,67,77,70,70,4
32740,J. Wiland,12,24,25,37,22,72,48,263K
153062,V. Figueroa,70,71,82,88,75,34,72,2
243686,Chiquinho,76,75,73,83,74,38,72,10
193254,C. Trimmel,68,67,74,55,88,80,65,3
201447,S. Lletget,76,74,72,84,70,75,67,6
208615,C. Jullien,45,69,62,51,74,87,26,7
240359,O. Alderete,62,63,65,64,78,84,47,8
242664,A. Saelemaekers,73,73,79,72,76,53,69,9
177896,M. Vrančić,68,74,53,69,69,72,76,6
207593,J. Uronen,67,66,72,73,84,67,62,6
238569,K. Schindler,69,67,87,72,79,72,68,6
202986,Sin Jin Ho,68,69,63,78,77,59,74,4
227562,L. Haraslín,73,72,84,80,80,64,67,7
233195,X. Schlager,72,74,84,74,80,69,65,9
182763,N. Jelavić,71,73,31,53,77,80,65,5
206316,T. Ben Haim,74,72,86,73,65,57,68,7
208364,Clinton Mata,74,73,84,73,80,63,56,6
169708,S. Hutchinson,62,67,64,63,57,72,56,5
185068,J. Russell,75,73,76,76,82,72,69,5
216814,S. Uçan,71,72,74,71,66,52,77,
199663,Renato Neto,67,72,46,51,70,86,70,6
202223,J. Meram,78,68,79,65,74,64,69,5
229359,Jorge Miramón,67,70,73,72,78,75,69,5
231919,A. Murgia,69,74,52,57,51,68,72,8
196848,I. Ávila,73,74,77,87,65,56,37,6
188400,T. Kaminski,11,16,47,42,31,62,42,4
198641,K. Zohore,67,69,54,33,69,87,48,9
205553,L. Ceppitelli,25,50,52,55,59,85,17,5
177137,Nuno Coelho,57,65,66,67,77,68,55,5
178417,C. Mulgrew,65,69,53,44,71,81,65,3
207858,D. Dwyer,67,69,72,73,82,69,50,5
167666,J. Carrizo,13,24,59,60,31,65,59,2
178418,F. Peluso,59,60,54,47,65,77,38,2
189938,M. van der Werff,51,63,59,61,60,76,59,4
214515,M. Piedrahita,67,73,76,75,84,70,68,2
214771,V. Ayala,70,71,71,72,78,69,69,4
237043,R. Alvarado,73,72,78,79,72,55,69,8
241907,D. Rossi,75,74,84,84,68,41,72,9
193267,F. Pisacane,61,60,69,67,60,71,41,3
198900,U. Ćosić,53,57,66,68,68,76,22,8
199412,Sebá,71,74,87,69,77,78,66,8
214004,D. Peralta,62,65,42,45,53,87,45,2
236532,R. Koch,56,68,53,49,75,77,65,8
212469,A. Ghazal,63,68,52,53,76,86,61,5
164853,A. Federici,19,27,44,42,38,70,63,3
204278,David Simón,68,70,72,74,85,61,43,4
221174,M. Oršić,73,70,84,87,65,59,64,9
230390,Alexandre Frandeira,45,57,47,38,64,90,34,4
152567,A. Tettey,59,63,64,74,79,79,63,3
198904,G. Hanley,40,43,55,52,52,78,45,6
204280,Cristian Herrera,71,74,64,34,70,84,58,6
101880,R. Green,14,15,46,40,26,59,58,389K
235512,Gelson Dala,75,74,87,87,65,63,57,
232441,M. Higashiguchi,8,12,34,46,45,68,25,2
199674,Jorge Teixeira,35,60,50,57,68,88,63,3
205818,R. Woods,73,75,75,87,90,67,69,
213498,S. Martinsson Ngouali,71,69,70,90,83,74,74,5
221434,D. Villalpando,72,72,72,71,80,69,75,6
224506,M. Šitum,68,73,74,68,72,56,72,8
202491,T. Carroll,64,76,67,74,75,42,74,7
167931,R. Elliot,15,22,47,42,32,71,37,3
178171,Sergio Sánchez,44,67,59,60,69,70,60,3
198908,I. Cofie,66,74,68,77,82,69,66,6
208892,S. Byram,72,72,74,70,70,67,68,
215292,M. Cauteruccio,71,72,64,63,69,74,60,5
217852,K. Molino,75,73,75,77,74,65,70,5
189436,L. Ariaudo,52,58,53,63,65,74,45,4
193276,P. Klingmann,63,68,67,65,78,74,55,4
228093,M. Thuram,71,73,72,54,70,84,69,10
167933,Y. Cahuzac,56,66,45,70,83,70,70,3
172285,Elustondo,69,70,49,62,74,77,67,6
54013,S. Downing,68,75,66,73,71,63,74,4
188157,L. Immers,62,70,43,52,79,81,70,4
215294,C. Menéndez,64,69,65,50,64,80,76,5
233982,Vágner Corraldo,66,69,78,77,76,64,59,4
171774,Luso,55,67,64,62,74,79,58,2
193278,C. Mavinga,68,72,75,55,77,77,59,5
220671,F. Melchiorri,71,71,74,52,64,69,62,4
192767,T. Doumbia,70,70,69,48,85,86,67,6
210688,A. Trondsen,68,69,75,76,89,66,70,5
222464,Sivera,14,27,59,46,45,58,41,6
230400,Allison Sireo,34,49,71,29,61,77,39,3
179712,Z. Stieber,73,72,73,80,71,51,73,4
204289,S. Berahino,72,72,75,71,64,68,53,6
239106,L. Koutris,68,70,86,80,76,64,58,7
188674,M. Pektemek,72,72,71,68,80,64,65,5
213763,R. Schüller,63,68,58,65,73,62,69,3
224003,Sergio Herrera,15,27,45,45,42,67,33,3
180739,E. Kawashima,12,28,45,46,31,61,29,1
201220,L. Memushaj,70,71,76,88,78,63,70,3
215556,E. Fernandes,73,71,72,56,74,69,69,
232708,M. Valenzuela,67,65,78,83,76,62,67,
186116,H. Lansbury,67,72,58,65,67,75,72,5
216325,A. Gunn,20,27,48,42,31,64,50,7
225541,A. Kamara,67,64,78,76,65,79,58,6
168965,R. Riou,12,23,58,57,32,79,39,2
176389,Jung Sung Ryong,12,14,41,43,25,41,39,2
199174,A. Caracciolo,53,56,66,70,63,74,27,3
221702,Ewandro,75,74,74,81,62,42,66,
228614,G. Holtmann,73,69,91,69,67,66,60,7
201991,Erik Morán,66,72,39,59,69,71,68,5
212231,Tobias Figueiredo,54,55,55,48,61,83,48,5
223495,I. Rossi,64,68,73,69,73,74,66,
230407,Miltisco Paulino,51,56,61,62,56,77,42,3
233223,P. Brlek,69,72,78,63,70,69,73,
223240,G. Bettini,61,71,77,64,84,64,73,
224520,R. Kent,77,72,89,83,65,54,66,
229896,Jordi Calavera,66,71,77,73,85,72,47,6
241672,M. Lešković,21,43,62,49,58,77,25,5
188168,G. Friend,71,69,66,55,82,76,52,3
200713,S. Aydoğdu,76,75,66,69,65,62,70,5
177673,S. Gashi,68,70,67,66,67,69,66,3
49161,O. Deschacht,47,57,47,59,67,72,57,488K
223498,E. Cecchini,70,71,71,60,74,63,66,
211723,T. Knipping,48,51,53,57,76,83,32,4
